[2025-01-27 18:42:58.483] [INFO]     [Main] Application starting...
[2025-01-27 18:52:19.210] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow off...
[2025-01-27 18:52:19.212] [TRACE]    [FSMController] Sending pulse: PULSE_LY2_OFF
[2025-01-27 18:52:19.214] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 18:52:19.516] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:19.517] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 18:52:19.518] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:19.667] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:19.668] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 18:52:19.669] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 18:52:19.670] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:19.670] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 18:52:19.672] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 18:52:19.673] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 18:52:19.675] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:19.676] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 18:52:19.676] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:52:19.678] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 18:52:21.743] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:21.743] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:52:21.744] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:21.745] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:52:21.746] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:21.747] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:52:21.749] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 18:52:21.749] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 18:52:22.101] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:22.101] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:52:22.103] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:22.103] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 18:52:22.105] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 24 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 18:52:22.107] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:22.108] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:22.109] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:22.110] [DEBUG]    [Foo] Timer start with 0s, 817000000ns
[2025-01-27 18:52:22.111] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 817ms
	Pulse: 1ms
	PulseValue: 24
[2025-01-27 18:52:22.112] [DEBUG]    [Foo] Timer start with 1s, 634000000ns
[2025-01-27 18:52:22.113] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1634ms
	Pulse: 2ms
	PulseValue: 24
[2025-01-27 18:52:22.115] [DEBUG]    [Foo] Timer start with 2s, 518000000ns
[2025-01-27 18:52:22.116] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2518ms
	Pulse: 3ms
	PulseValue: 24
[2025-01-27 18:52:22.118] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 18:52:22.119] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 18:52:22.928] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:22.928] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 24
[2025-01-27 18:52:22.930] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:52:23.256] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 18:52:23.748] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 24
[2025-01-27 18:52:24.123] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 24
[2025-01-27 18:52:24.123] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 80%
	timeRemaining: 1487ms
	Pulse: 3
[2025-01-27 18:52:24.125] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 18:52:24.127] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 18:52:25.168] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 24 PUK Type: UNKNOWN PUK AverageHeight: 18
[2025-01-27 18:52:25.168] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:25.170] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:25.171] [DEBUG]    [Foo] Timer start with 2s, 806000000ns
[2025-01-27 18:52:25.172] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2806ms
	Pulse: 4ms
	PulseValue: 24
[2025-01-27 18:52:25.173] [DEBUG]    [Foo] Timer start with 3s, 362000000ns
[2025-01-27 18:52:25.174] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3362ms
	Pulse: 5ms
	PulseValue: 24
[2025-01-27 18:52:25.176] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 18:52:25.177] [DEBUG]    [PositionTracker.onIsValid] [FST1] HEIGHT_IS_VALID
[2025-01-27 18:52:25.178] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 24
[2025-01-27 18:52:25.179] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 616ms
	Pulse: 4
[2025-01-27 18:52:25.180] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1181ms
	Pulse: 5
[2025-01-27 18:52:25.182] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:52:25.183] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 18:52:25.184] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:52:25.185] [DEBUG]    [FSMController] received AverageHeight...18
[2025-01-27 18:52:25.186] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 18:52:25.698] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:25.698] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:52:25.700] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:25.700] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 18:52:25.702] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 24
[2025-01-27 18:52:25.702] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 18:52:25.704] [TRACE]    [Timer] Timer stopped
	Progress: 85%
	Time: 93ms
	Pulse: 4
[2025-01-27 18:52:25.705] [TRACE]    [Timer] Timer stopped
	Progress: 44%
	Time: 657ms
	Pulse: 5
[2025-01-27 18:52:25.707] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 18:52:25.708] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:52:25.708] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 18:52:25.710] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:52:25.710] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:52:25.712] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 1 HZ
[2025-01-27 18:52:25.712] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:52:25.714] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 18:52:25.714] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(1000Hz)...
[2025-01-27 18:52:25.796] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:25.796] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:52:25.798] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:25.798] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:52:25.799] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:52:25.800] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:52:25.802] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 0.5 HZ
[2025-01-27 18:52:25.802] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:52:25.804] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 18:52:25.804] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(2000Hz)...
[2025-01-27 18:52:26.717] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:52:27.578] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:27.578] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 18:52:27.579] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:27.581] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:27.582] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 18:52:27.582] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:27.796] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:27.797] [TRACE]    [Decoder] BGR losgelassen
[2025-01-27 18:52:27.797] [TRACE]    [Decoder] BGR_SHORT erkannt
[2025-01-27 18:52:27.799] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:27.799] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 18:52:27.801] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_OFF
[2025-01-27 18:52:27.801] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 18:52:27.803] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 18:52:27.803] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 off......
[2025-01-27 18:52:27.805] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_OFF
[2025-01-27 18:52:27.805] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 18:52:27.807] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 18:52:27.807] [TRACE]    [ActuatorController] 0: Festo 1 LED Red off...
[2025-01-27 18:52:28.720] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:52:40.793] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:40.793] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 18:52:40.795] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:41.017] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:41.017] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 18:52:41.017] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 18:52:41.020] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:41.020] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 18:52:41.022] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:41.022] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 18:52:41.024] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 24
[2025-01-27 18:52:41.024] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:52:41.025] [DEBUG]    [Foo] Timer start with 0s, 92000000ns
[2025-01-27 18:52:41.027] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 85%
	Time: 92ms
	Pulse: 4ms
	PulseValue: 24
[2025-01-27 18:52:41.028] [DEBUG]    [Foo] Timer start with 0s, 655000000ns
[2025-01-27 18:52:41.029] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 44%
	Time: 655ms
	Pulse: 5ms
	PulseValue: 24
[2025-01-27 18:52:41.031] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:52:41.032] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 18:52:41.032] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:52:41.119] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 24
[2025-01-27 18:52:41.617] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:41.617] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:41.617] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:41.619] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 18:52:41.684] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:24PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:18PUK Average Height FST2:36
[2025-01-27 18:52:41.684] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 18:52:41.686] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 18:52:41.687] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 18:52:41.688] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:52:41.688] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 18:52:41.689] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:41.691] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:52:41.691] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:52:41.692] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:52:41.694] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 0.5 HZ
[2025-01-27 18:52:41.694] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:41.694] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:52:41.695] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 18:52:41.697] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:52:41.698] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(2000Hz)...
[2025-01-27 18:52:41.700] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:52:41.701] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:52:41.703] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 1 HZ
[2025-01-27 18:52:41.703] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:52:41.705] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPIRED
	value: 24
[2025-01-27 18:52:41.705] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(1000Hz)...
[2025-01-27 18:52:41.743] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:41.744] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:41.745] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:41.745] [DEBUG]    [FSMController] received PULSE_MS_FALSE...0
[2025-01-27 18:52:43.701] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:52:47.411] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:47.411] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 18:52:47.413] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:47.414] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:47.415] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 18:52:47.416] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:47.649] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:47.649] [TRACE]    [Decoder] BGR losgelassen
[2025-01-27 18:52:47.651] [TRACE]    [Decoder] BGR_SHORT erkannt
[2025-01-27 18:52:47.652] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:47.652] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 18:52:47.654] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_ON
[2025-01-27 18:52:47.654] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 18:52:47.656] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 18:52:47.656] [TRACE]    [ActuatorController] 0: Festo 1 LED Red on......
[2025-01-27 18:52:47.710] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:52:48.249] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:48.249] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:48.252] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:48.252] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 18:52:48.388] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:48.388] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:52:48.389] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:48.390] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_OFF
[2025-01-27 18:52:48.391] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 18:52:48.392] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 off......
[2025-01-27 18:52:48.394] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_OFF
[2025-01-27 18:52:48.394] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 18:52:48.395] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 18:52:48.396] [TRACE]    [ActuatorController] 0: Festo 1 LED Red off...
[2025-01-27 18:52:48.429] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:48.429] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:48.430] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:48.431] [DEBUG]    [FSMController] received PULSE_MS_FALSE...0
[2025-01-27 18:52:51.939] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:51.939] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 18:52:51.941] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:52.149] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:52.150] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 18:52:52.150] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 18:52:52.152] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:52.152] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 18:52:52.154] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:52.154] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 18:52:52.156] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 18:52:52.156] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:52:53.644] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:53.644] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:52:53.646] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:53.646] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:52:53.648] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:53.648] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:52:53.650] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 18:52:53.651] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 18:52:53.898] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:53.898] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:52:53.900] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:53.900] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 18:52:53.902] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 25 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 18:52:53.903] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:53.904] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:53.905] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:53.906] [DEBUG]    [Foo] Timer start with 0s, 817000000ns
[2025-01-27 18:52:53.907] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 817ms
	Pulse: 1ms
	PulseValue: 25
[2025-01-27 18:52:53.909] [DEBUG]    [Foo] Timer start with 1s, 634000000ns
[2025-01-27 18:52:53.910] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1634ms
	Pulse: 2ms
	PulseValue: 25
[2025-01-27 18:52:53.912] [DEBUG]    [Foo] Timer start with 2s, 518000000ns
[2025-01-27 18:52:53.913] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2518ms
	Pulse: 3ms
	PulseValue: 25
[2025-01-27 18:52:53.914] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 18:52:53.915] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 18:52:54.725] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:52:54.725] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 25
[2025-01-27 18:52:54.727] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:52:55.157] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 18:52:55.544] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 25
[2025-01-27 18:52:55.968] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 25
[2025-01-27 18:52:55.968] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 81%
	timeRemaining: 1341ms
	Pulse: 3
[2025-01-27 18:52:55.970] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 18:52:55.971] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 18:52:57.013] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 25 PUK Type: UNKNOWN PUK AverageHeight: 18
[2025-01-27 18:52:57.013] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:57.015] [TRACE]    [Timer] New Timer
[2025-01-27 18:52:57.016] [DEBUG]    [Foo] Timer start with 2s, 806000000ns
[2025-01-27 18:52:57.017] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2806ms
	Pulse: 4ms
	PulseValue: 25
[2025-01-27 18:52:57.018] [DEBUG]    [Foo] Timer start with 3s, 362000000ns
[2025-01-27 18:52:57.019] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3362ms
	Pulse: 5ms
	PulseValue: 25
[2025-01-27 18:52:57.021] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 18:52:57.022] [DEBUG]    [PositionTracker.onIsValid] [FST1] HEIGHT_IS_VALID
[2025-01-27 18:52:57.023] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 25
[2025-01-27 18:52:57.024] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 616ms
	Pulse: 4
[2025-01-27 18:52:57.026] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1181ms
	Pulse: 5
[2025-01-27 18:52:57.027] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:52:57.029] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 18:52:57.029] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:52:57.030] [DEBUG]    [FSMController] received AverageHeight...18
[2025-01-27 18:52:57.031] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 18:52:57.640] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 25
[2025-01-27 18:52:57.970] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:57.970] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:57.972] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:57.972] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 18:52:58.042] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:58.042] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:52:58.044] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:58.044] [DEBUG]    [PositionTracker.sortingTypeNext] [FST1]SORTING EXPECTED PUK_A -> PUK_B
[2025-01-27 18:52:58.046] [DEBUG]    [PositionTracker.onIsMetal] [FST1] PUK Passthrough
	PUK-ID: 25
	PUK Type: PUK_WITH_HOLE_AND_METAL
	PUK AverageHeight: 18
[2025-01-27 18:52:58.048] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 18:52:58.071] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:58.071] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:58.072] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:58.073] [DEBUG]    [FSMController] received PULSE_MS_FALSE...0
[2025-01-27 18:52:58.160] [TRACE]    [Decoder] decode...
[2025-01-27 18:52:58.160] [TRACE]    [Decoder] MS erkannt
[2025-01-27 18:52:58.162] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:52:58.162] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 18:52:58.206] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPIRED
	value: 25
[2025-01-27 18:52:58.264] [TRACE]    [Decoder] decode...
