[2025-01-27 14:58:26.605] [INFO]     [Main] Application starting...
[2025-01-27 14:59:04.329] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 5%
	timeRemaining: 94ms
	Pulse: 4
[2025-01-27 14:59:04.330] [DEBUG]    [FOO] CHANGING
[2025-01-27 14:59:04.331] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 9960ms
	Pulse: 5
[2025-01-27 14:59:04.332] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 14:59:04.333] [DEBUG]    [FOO] CHANGING
[2025-01-27 14:59:04.334] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 10%
	timeRemaining: 8901ms
	Pulse: 3
[2025-01-27 14:59:04.335] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 14:59:04.335] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 14:59:04.336] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 14:59:04.337] [DEBUG]    [FSMController] received AverageHeight...25
[2025-01-27 14:59:04.337] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 14:59:04.424] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 1
[2025-01-27 14:59:05.352] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:05.352] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 14:59:05.353] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:05.353] [DEBUG]    [FOO] STOPPING
[2025-01-27 14:59:05.354] [TRACE]    [Timer] Timer stopped
	Progress: 10%
	Time: 8938ms
	Pulse: 5
[2025-01-27 14:59:05.355] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 1
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 25
[2025-01-27 14:59:05.356] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 14:59:05.838] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:05.838] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 14:59:05.839] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:05.839] [DEBUG]    [PositionTracker] [FST1] PUK between LBM_1 and LBE_1 - PUK-ID: 1 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 25
[2025-01-27 14:59:05.840] [TRACE]    [Timer] New Timer
[2025-01-27 14:59:05.841] [TRACE]    [Timer] New Timer
[2025-01-27 14:59:05.841] [TRACE]    [Timer] New Timer
[2025-01-27 14:59:05.842] [DEBUG]    [FOO] STARTING
[2025-01-27 14:59:05.842] [DEBUG]    [Foo] Timer start with 0s, 50000000ns
[2025-01-27 14:59:05.844] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 50ms
	Pulse: 7
[2025-01-27 14:59:05.845] [DEBUG]    [FOO] STARTING
[2025-01-27 14:59:05.845] [DEBUG]    [Foo] Timer start with 0s, 100000000ns
[2025-01-27 14:59:05.846] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 100ms
	Pulse: 8
[2025-01-27 14:59:05.847] [DEBUG]    [FOO] STARTING
[2025-01-27 14:59:05.848] [DEBUG]    [Foo] Timer start with 10s, 0ns
[2025-01-27 14:59:05.849] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 10000ms
	Pulse: 9
[2025-01-27 14:59:05.850] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1]
[2025-01-27 14:59:05.850] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 14:59:05.894] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 14:59:05.894] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_DISTANCE_VALID
	value: 1
[2025-01-27 14:59:05.895] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 14:59:05.926] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 14:59:05.926] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 14:59:05.927] [ERROR]    [Timer] timer_gettime failed for pulseCode: 7, pulseValue: 1
[2025-01-27 14:59:05.927] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 14:59:05.928] [DEBUG]    [FOO] STOPPING
[2025-01-27 14:59:05.928] [TRACE]    [Timer] Timer stopped
	Progress: 80%
	Time: 20ms
	Pulse: 8
[2025-01-27 14:59:05.929] [DEBUG]    [FOO] STOPPING
[2025-01-27 14:59:05.930] [TRACE]    [Timer] Timer stopped
	Progress: 1%
	Time: 9920ms
	Pulse: 9
[2025-01-27 14:59:05.931] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 14:59:05.932] [DEBUG]    [FOO] STOPPING
[2025-01-27 14:59:05.932] [TRACE]    [Timer] Timer stopped
	Progress: 27%
	Time: 7304ms
	Pulse: 3
[2025-01-27 14:59:05.933] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 14:59:05.934] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 14:59:05.934] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 14:59:05.935] [TRACE]    [FSMController] Sending pulse: PULSE_Q11_ON
[2025-01-27 14:59:05.936] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 14:59:05.937] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 1 HZ
[2025-01-27 14:59:05.937] [TRACE]    [ActuatorController] 0: Festo 1 LED Q1 on......
[2025-01-27 14:59:05.938] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(1000Hz)...
[2025-01-27 14:59:11.005] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:11.005] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 14:59:11.006] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:11.006] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:11.007] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 14:59:11.007] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:11.178] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:11.179] [TRACE]    [Decoder] BGR losgelassen
[2025-01-27 14:59:11.179] [TRACE]    [Decoder] BGR_SHORT erkannt
[2025-01-27 14:59:11.180] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:11.180] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 14:59:11.181] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 14:59:11.181] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 14:59:11.182] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_ON
[2025-01-27 14:59:11.183] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 14:59:11.183] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 14:59:11.184] [TRACE]    [ActuatorController] 0: Festo 1 LED Red on......
[2025-01-27 14:59:11.951] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 14:59:12.328] [TRACE]    [FSMController] Sending pulse: PULSE_Q11_OFF
[2025-01-27 14:59:12.328] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 14:59:12.329] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_OFF
[2025-01-27 14:59:12.329] [TRACE]    [ActuatorController] 0: Festo 1 LED Q1 off......
[2025-01-27 14:59:12.330] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 14:59:12.330] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 14:59:12.331] [DEBUG]    [FSMController] received AverageHeight...25
[2025-01-27 14:59:12.331] [TRACE]    [ActuatorController] 0: Festo 1 LED Red off...
[2025-01-27 14:59:12.332] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 14:59:21.810] [TRACE]    [Decoder] decode...
[2025-01-27 14:59:21.810] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 14:59:21.811] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 14:59:21.812] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 14:59:21.813] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_OFF
[2025-01-27 14:59:21.813] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 14:59:21.814] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 14:59:21.814] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow off...
[2025-01-27 14:59:21.815] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 14:59:21.815] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 14:59:21.816] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 0.5 HZ
[2025-01-27 14:59:21.817] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 14:59:21.818] [TRACE]    [FSMController] received PULSE_LBR_OPEN...0
[2025-01-27 14:59:21.818] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(2000Hz)...
