[2025-01-27 16:22:55.337] [INFO]     [Main] Application starting...
[2025-01-27 16:23:49.193] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
[2025-01-27 16:23:49.193] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2892ms
	Pulse: 4ms
	PulseValue: 1
[2025-01-27 16:23:49.194] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:49.195] [DEBUG]    [Foo] Timer start with 3s, 444000000ns
[2025-01-27 16:23:49.196] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3444ms
	Pulse: 5ms
	PulseValue: 1
[2025-01-27 16:23:49.197] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 16:23:49.197] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 16:23:49.198] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 16:23:49.199] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:49.199] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:49.200] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 625ms
	Pulse: 4
[2025-01-27 16:23:49.201] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:49.202] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1195ms
	Pulse: 5
[2025-01-27 16:23:49.203] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 16:23:49.204] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:49.204] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 5%
	timeRemaining: 784ms
	Pulse: 1
[2025-01-27 16:23:49.205] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:49.206] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 2%
	timeRemaining: 1608ms
	Pulse: 2
[2025-01-27 16:23:49.207] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:49.208] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 1%
	timeRemaining: 2511ms
	Pulse: 3
[2025-01-27 16:23:49.209] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 16:23:49.209] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 16:23:49.210] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 16:23:49.211] [DEBUG]    [FSMController] received AverageHeight...26
[2025-01-27 16:23:49.212] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 16:23:49.826] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 1
[2025-01-27 16:23:49.989] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:49.989] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 2
[2025-01-27 16:23:49.990] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 16:23:50.223] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:50.223] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:50.224] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:50.224] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:50.225] [DEBUG]    [FOO] STOPPING
[2025-01-27 16:23:50.226] [TRACE]    [Timer] Timer stopped
	Progress: 85%
	Time: 174ms
	Pulse: 5
[2025-01-27 16:23:50.227] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 1
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 26
[2025-01-27 16:23:50.228] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 16:23:50.285] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 16:23:50.710] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:50.711] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:50.711] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:50.712] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1] 1100000
[2025-01-27 16:23:50.713] [DEBUG]    [PositionTracker] [FST1] PUK between LBM_1 and LBE_1 - PUK-ID: 1 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 26
[2025-01-27 16:23:50.713] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:50.714] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:50.715] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:50.715] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:50.716] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:50.716] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:50.717] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:50.717] [DEBUG]    [Foo] Timer start with 0s, 729000000ns
[2025-01-27 16:23:50.718] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 729ms
	Pulse: 7ms
	PulseValue: 1
[2025-01-27 16:23:50.719] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:50.720] [DEBUG]    [Foo] Timer start with 1s, 458000000ns
[2025-01-27 16:23:50.721] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1458ms
	Pulse: 8ms
	PulseValue: 1
[2025-01-27 16:23:50.722] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:50.722] [DEBUG]    [Foo] Timer start with 2s, 16000000ns
[2025-01-27 16:23:50.723] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2016ms
	Pulse: 9ms
	PulseValue: 1
[2025-01-27 16:23:50.724] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1]
[2025-01-27 16:23:50.725] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 16:23:50.815] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 2
[2025-01-27 16:23:51.257] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 16:23:51.257] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:51.258] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:51.258] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 74%
	timeRemaining: 709ms
	Pulse: 7
[2025-01-27 16:23:51.259] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:51.260] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 37%
	timeRemaining: 3441ms
	Pulse: 8
[2025-01-27 16:23:51.261] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:51.262] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 26%
	timeRemaining: 4353ms
	Pulse: 9
[2025-01-27 16:23:51.263] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 16:23:51.264] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:51.264] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 82%
	timeRemaining: 1329ms
	Pulse: 3
[2025-01-27 16:23:51.265] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 16:23:51.266] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 16:23:51.968] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 16:23:51.968] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 16:23:51.969] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_DISTANCE_VALID
	value: 1
[2025-01-27 16:23:51.969] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 16:23:52.291] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 2 PUK Type: UNKNOWN PUK AverageHeight: 25
[2025-01-27 16:23:52.291] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:52.292] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:52.293] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 16:23:52.293] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 16:23:52.294] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 16:23:52.295] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:52.295] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
[2025-01-27 16:23:52.296] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2892ms
	Pulse: 4ms
	PulseValue: 2
[2025-01-27 16:23:52.297] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:52.298] [DEBUG]    [Foo] Timer start with 3s, 444000000ns
[2025-01-27 16:23:52.299] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3444ms
	Pulse: 5ms
	PulseValue: 2
[2025-01-27 16:23:52.300] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 16:23:52.301] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 16:23:52.301] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 16:23:52.302] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:52.303] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:52.303] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 95%
	timeRemaining: 34ms
	Pulse: 7
[2025-01-27 16:23:52.304] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:52.305] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 56%
	timeRemaining: 634ms
	Pulse: 8
[2025-01-27 16:23:52.306] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:52.306] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 44%
	timeRemaining: 1122ms
	Pulse: 9
[2025-01-27 16:23:52.308] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 16:23:52.308] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 16:23:52.309] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:52.309] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 99%
	timeRemaining: 4ms
	Pulse: 4
[2025-01-27 16:23:52.310] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:52.311] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1195ms
	Pulse: 5
[2025-01-27 16:23:52.312] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 16:23:52.313] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 16:23:52.313] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 16:23:52.314] [DEBUG]    [FSMController] received AverageHeight...25
[2025-01-27 16:23:52.315] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 2
[2025-01-27 16:23:52.316] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 16:23:52.939] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_EGRESS_1_PUK_EXPECTED
	value: 1
[2025-01-27 16:23:53.197] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:53.197] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 16:23:53.198] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:53.198] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 16:23:53.199] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_FAST
[2025-01-27 16:23:53.200] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 16:23:53.337] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:53.337] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:53.338] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:53.338] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 16:23:53.339] [DEBUG]    [FOO] STOPPING
[2025-01-27 16:23:53.340] [TRACE]    [Timer] Timer stopped
	Progress: 86%
	Time: 169ms
	Pulse: 5
[2025-01-27 16:23:53.341] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 2
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 25
[2025-01-27 16:23:53.342] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 16:23:53.429] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_EGRESS_1_PUK_EXPIRED
	value: 1
[2025-01-27 16:23:53.557] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:53.557] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 16:23:53.558] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:53.558] [DEBUG]    [PositionTracker.onEgressNewPuk] [FST1] 0110000
[2025-01-27 16:23:53.559] [DEBUG]    [PositionTracker] [FST1&2] PUK between LBE1 and LBF2 - PUK-ID: 1PUK Type: PUK_WITH_HOLEPUK AverageHeight: 26
[2025-01-27 16:23:53.560] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:53.560] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:53.561] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:53.562] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:53.562] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:53.563] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:53.564] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:53.564] [DEBUG]    [Foo] Timer start with 0s, 50000000ns
[2025-01-27 16:23:53.565] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 50ms
	Pulse: 10ms
	PulseValue: 1
[2025-01-27 16:23:53.566] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:53.566] [DEBUG]    [Foo] Timer start with 2s, 0ns
[2025-01-27 16:23:53.567] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2000ms
	Pulse: 11ms
	PulseValue: 1
[2025-01-27 16:23:53.568] [DEBUG]    [PositionTracker.onEgressNewPuk] [FST1]
[2025-01-27 16:23:53.569] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_BLINKING
[2025-01-27 16:23:53.570] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 16:23:53.615] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_2_PUK_EXPECTED
	value: 1
[2025-01-27 16:23:53.821] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:53.822] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:53.822] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:53.823] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1] 0101000
[2025-01-27 16:23:53.824] [DEBUG]    [PositionTracker] [FST1] PUK between LBM_1 and LBE_1 - PUK-ID: 2 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 25
[2025-01-27 16:23:53.824] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:53.825] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:53.826] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:53.826] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 16:23:53.827] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 16:23:53.827] [ERROR]    [Timer] timer_delete failed
[2025-01-27 16:23:53.828] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 16:23:53.828] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:53.829] [DEBUG]    [Foo] Timer start with 0s, 729000000ns
[2025-01-27 16:23:53.830] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 729ms
	Pulse: 7ms
	PulseValue: 2
[2025-01-27 16:23:53.831] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:53.831] [DEBUG]    [Foo] Timer start with 1s, 458000000ns
[2025-01-27 16:23:53.832] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1458ms
	Pulse: 8ms
	PulseValue: 2
[2025-01-27 16:23:53.833] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:53.834] [DEBUG]    [Foo] Timer start with 2s, 16000000ns
[2025-01-27 16:23:53.834] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2016ms
	Pulse: 9ms
	PulseValue: 2
[2025-01-27 16:23:53.836] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1]
[2025-01-27 16:23:53.837] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 16:23:53.837] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 16:23:54.267] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST2] 0011000
[2025-01-27 16:23:54.268] [DEBUG]    [PositionTracker] [FST2] PUK between LBF_2 and HS_2 - PUK-ID: 1 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 26
[2025-01-27 16:23:54.269] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:54.269] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:54.270] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:54.270] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:54.271] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:54.272] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:54.272] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 16:23:54.273] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 20ms
	PulseValue: 1
[2025-01-27 16:23:54.274] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:54.275] [DEBUG]    [Foo] Timer start with 0s, 500000000ns
[2025-01-27 16:23:54.275] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 500ms
	Pulse: 12ms
	PulseValue: 1
[2025-01-27 16:23:54.276] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:54.277] [DEBUG]    [Foo] Timer start with 2s, 123000000ns
[2025-01-27 16:23:54.278] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2123ms
	Pulse: 13ms
	PulseValue: 1
[2025-01-27 16:23:54.279] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST2]
[2025-01-27 16:23:54.279] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 16:23:54.776] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_2_PUK_EXPECTED
	value: 1
[2025-01-27 16:23:55.101] [DEBUG]    [PositionTracker.listen] Message recieved
	code: 20
	value: 1
[2025-01-27 16:23:55.291] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_EGRESS_1_PUK_EXPECTED
	value: 2
[2025-01-27 16:23:55.620] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:55.621] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 16:23:55.621] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:55.622] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 16:23:55.623] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 16:23:55.623] [DEBUG]    [FOO] STOPPING
[2025-01-27 16:23:55.624] [TRACE]    [Timer] Timer stopped
	Progress: 89%
	Time: 228ms
	Pulse: 9
[2025-01-27 16:23:55.625] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 16:23:55.626] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 16:23:55.627] [TRACE]    [ActuatorController] [Festo1] Motor stop


[2025-01-27 16:23:56.236] [DEBUG]    [FSMController] received Digit2...57
[2025-01-27 16:23:56.237] [DEBUG]    [FSMController] received AverageHeight...25
[2025-01-27 16:23:56.238] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...





[2025-01-27 16:23:56.401] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 16:23:56.401] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 16:23:56.402] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 16:23:56.403] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 16:23:56.404] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_OFF
[2025-01-27 16:23:56.405] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 16:23:56.406] [TRACE]    [FSMController] Sending pulse: PULSE_Q12_ON
[2025-01-27 16:23:56.407] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_BLINKING
[2025-01-27 16:23:56.408] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_2_PUK_EXPIRED
	value: 1
