[2025-01-27 15:23:23.384] [INFO]     [Main] Application starting...
[2025-01-27 15:24:04.888] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 15:24:04.889] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 15:24:04.890] [TRACE]    [FSMController] received PULSE_BGS_SHORT...1
[2025-01-27 15:24:08.101] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:08.101] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:08.102] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:08.102] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 15:24:08.103] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:08.104] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 15:24:08.105] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 15:24:08.105] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 15:24:08.410] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:08.410] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:08.411] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:08.411] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 1 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 15:24:08.412] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 15:24:08.413] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:08.414] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:08.415] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:08.415] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:08.416] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 15:24:08.417] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 1
[2025-01-27 15:24:08.418] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:08.419] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 15:24:08.419] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 1
[2025-01-27 15:24:08.420] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:08.421] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 15:24:08.421] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 1
[2025-01-27 15:24:08.422] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 15:24:08.423] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 15:24:09.244] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:09.244] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 1
[2025-01-27 15:24:09.245] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 15:24:09.612] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 15:24:10.074] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 1
[2025-01-27 15:24:10.614] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 15:24:10.614] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:10.615] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 85%
	timeRemaining: 1063ms
	Pulse: 3
[2025-01-27 15:24:10.616] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 15:24:10.617] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 15:24:11.678] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPIRED
	value: 1
[2025-01-27 15:24:11.703] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 1 PUK Type: UNKNOWN PUK AverageHeight: 23
[2025-01-27 15:24:11.703] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:11.704] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:11.704] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 15:24:11.705] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 15:24:11.705] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 15:24:11.706] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:11.707] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
[2025-01-27 15:24:11.707] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2892ms
	Pulse: 4ms
	PulseValue: 1
[2025-01-27 15:24:11.708] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:11.709] [DEBUG]    [Foo] Timer start with 3s, 444000000ns
[2025-01-27 15:24:11.710] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3444ms
	Pulse: 5ms
	PulseValue: 1
[2025-01-27 15:24:11.711] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 15:24:11.711] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 15:24:11.712] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 15:24:11.713] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 15:24:11.713] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:11.714] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 625ms
	Pulse: 4
[2025-01-27 15:24:11.715] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:11.716] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1195ms
	Pulse: 5
[2025-01-27 15:24:11.717] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 15:24:11.718] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 15:24:11.718] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 15:24:11.719] [DEBUG]    [FSMController] received AverageHeight...23
[2025-01-27 15:24:11.719] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 15:24:12.339] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 1
[2025-01-27 15:24:12.730] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:12.730] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 15:24:12.731] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:12.731] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 15:24:12.732] [DEBUG]    [FOO] STOPPING
[2025-01-27 15:24:12.733] [TRACE]    [Timer] Timer stopped
	Progress: 85%
	Time: 180ms
	Pulse: 5
[2025-01-27 15:24:12.734] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 1
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 23
[2025-01-27 15:24:12.735] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:12.735] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:12.736] [DEBUG]    [Foo] Timer start with 180s, 0ns
[2025-01-27 15:24:12.737] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 6ms
	PulseValue: 0
[2025-01-27 15:24:12.738] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_ACTIVE
[2025-01-27 15:24:12.739] [TRACE]    [ActuatorController] 0: Festo 1 SM Active......
[2025-01-27 15:24:12.739] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 15:24:12.772] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:12.773] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 15:24:12.773] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:12.774] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 15:24:12.918] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:12.918] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 15:24:12.919] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:12.919] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 15:24:12.920] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 15:24:12.920] [TRACE]    [Timer] Motor state unchanged, Progress: 85%
[2025-01-27 15:24:12.921] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:1PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:23PUK Average Height FST2
[2025-01-27 15:24:12.922] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 15:24:12.922] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 15:24:12.923] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 15:24:12.924] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 15:24:12.925] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_ON
[2025-01-27 15:24:12.925] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 15:24:12.926] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...0
[2025-01-27 15:24:12.926] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow on......
[2025-01-27 15:24:13.084] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:13.084] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 15:24:13.085] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:13.085] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_OFF
[2025-01-27 15:24:13.086] [TRACE]    [FSMController] received PULSE_LBR_OPEN...0
[2025-01-27 15:24:13.086] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow off...
[2025-01-27 15:24:16.098] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:16.098] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:16.099] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:16.099] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 15:24:16.100] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:16.101] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 15:24:16.101] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 15:24:16.102] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 15:24:16.398] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:16.399] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:16.399] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:16.400] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 2 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 15:24:16.401] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 15:24:16.401] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:16.402] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:16.403] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:16.403] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:16.404] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 15:24:16.404] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 2
[2025-01-27 15:24:16.405] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:16.406] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 15:24:16.407] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 2
[2025-01-27 15:24:16.408] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:16.409] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 15:24:16.409] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 2
[2025-01-27 15:24:16.410] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 15:24:16.411] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 15:24:17.232] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:17.232] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 2
[2025-01-27 15:24:17.233] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 15:24:17.609] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 15:24:18.061] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 2
[2025-01-27 15:24:18.424] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 15:24:18.424] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:18.425] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 78%
	timeRemaining: 1595ms
	Pulse: 3
[2025-01-27 15:24:18.426] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 15:24:18.427] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 15:24:19.502] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 2 PUK Type: UNKNOWN PUK AverageHeight: 23
[2025-01-27 15:24:19.502] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:19.503] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:19.504] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 15:24:19.504] [DEBUG]    [] Killing timer of pulseValue: 2
[2025-01-27 15:24:19.505] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 15:24:19.505] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:19.506] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
[2025-01-27 15:24:19.506] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2892ms
	Pulse: 4ms
	PulseValue: 2
[2025-01-27 15:24:19.508] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:19.508] [DEBUG]    [Foo] Timer start with 3s, 444000000ns
[2025-01-27 15:24:19.509] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3444ms
	Pulse: 5ms
	PulseValue: 2
[2025-01-27 15:24:19.510] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 15:24:19.511] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 15:24:19.511] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 2
[2025-01-27 15:24:19.512] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 15:24:19.512] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:19.513] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 625ms
	Pulse: 4
[2025-01-27 15:24:19.514] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:19.515] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1195ms
	Pulse: 5
[2025-01-27 15:24:19.516] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 15:24:19.517] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 15:24:19.517] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 15:24:19.518] [DEBUG]    [FSMController] received AverageHeight...23
[2025-01-27 15:24:19.518] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 15:24:20.139] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 2
[2025-01-27 15:24:20.523] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:20.523] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 15:24:20.524] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:20.524] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 15:24:20.525] [DEBUG]    [FOO] STOPPING
[2025-01-27 15:24:20.526] [TRACE]    [Timer] Timer stopped
	Progress: 84%
	Time: 186ms
	Pulse: 5
[2025-01-27 15:24:20.527] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 2
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 23
[2025-01-27 15:24:20.528] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:20.529] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:20.529] [DEBUG]    [Foo] Timer start with 180s, 0ns
[2025-01-27 15:24:20.530] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 6ms
	PulseValue: 0
[2025-01-27 15:24:20.531] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_ACTIVE
[2025-01-27 15:24:20.532] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 15:24:20.532] [TRACE]    [ActuatorController] 0: Festo 1 SM Active......
[2025-01-27 15:24:20.562] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:20.563] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 15:24:20.563] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:20.564] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 15:24:20.671] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:20.671] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 15:24:20.672] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:20.672] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 15:24:20.673] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 2
[2025-01-27 15:24:20.673] [TRACE]    [Timer] Motor state unchanged, Progress: 84%
[2025-01-27 15:24:20.674] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:2PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:23PUK Average Height FST2
[2025-01-27 15:24:20.675] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 15:24:20.675] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 15:24:20.676] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 15:24:20.676] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 15:24:20.677] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_ON
[2025-01-27 15:24:20.678] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 15:24:20.679] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...0
[2025-01-27 15:24:20.679] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow on......
[2025-01-27 15:24:23.048] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:23.049] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:23.049] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:23.050] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 15:24:23.051] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:23.051] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 15:24:23.052] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 15:24:23.052] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 15:24:23.128] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:23.128] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:23.129] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:23.129] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 3 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 15:24:23.130] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 15:24:23.131] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:23.131] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:23.132] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:23.133] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:23.133] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 15:24:23.134] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 3
[2025-01-27 15:24:23.135] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:23.136] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 15:24:23.137] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 3
[2025-01-27 15:24:23.138] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:23.138] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 15:24:23.139] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 3
[2025-01-27 15:24:23.140] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 15:24:23.141] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 15:24:23.962] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:23.962] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 3
[2025-01-27 15:24:23.963] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 15:24:24.057] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 15:24:24.791] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 3
[2025-01-27 15:24:24.813] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:24.813] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:24.814] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:24.814] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 15:24:24.815] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 15:24:24.815] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 15:24:24.986] [TRACE]    [Decoder] decode...
[2025-01-27 15:24:24.987] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 15:24:24.988] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 15:24:24.988] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 4 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 15:24:24.989] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 2000000
[2025-01-27 15:24:24.989] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:24.990] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:24.991] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:24.991] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:24.992] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 15:24:24.993] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 4
[2025-01-27 15:24:24.994] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:24.995] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 15:24:24.995] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 4
[2025-01-27 15:24:24.996] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:24.997] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 15:24:24.998] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 4
[2025-01-27 15:24:24.999] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 15:24:25.000] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 15:24:25.365] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 3
[2025-01-27 15:24:25.365] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:25.366] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 87%
	timeRemaining: 974ms
	Pulse: 3
[2025-01-27 15:24:25.367] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 4
[2025-01-27 15:24:25.368] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:25.368] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 45%
	timeRemaining: 1609ms
	Pulse: 1
[2025-01-27 15:24:25.369] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:25.370] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 22%
	timeRemaining: 4561ms
	Pulse: 2
[2025-01-27 15:24:25.371] [DEBUG]    [FOO] CHANGING
[2025-01-27 15:24:25.372] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 14%
	timeRemaining: 6409ms
	Pulse: 3
[2025-01-27 15:24:25.373] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 15:24:25.374] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 15:24:26.340] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPIRED
	value: 3
[2025-01-27 15:24:26.399] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 3 PUK Type: UNKNOWN PUK AverageHeight: 26
[2025-01-27 15:24:26.399] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:26.400] [TRACE]    [Timer] New Timer
[2025-01-27 15:24:26.400] [DEBUG]    [] Killing timer of pulseValue: 3
[2025-01-27 15:24:26.401] [DEBUG]    [] Killing timer of pulseValue: 3
[2025-01-27 15:24:26.402] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 3
[2025-01-27 15:24:26.402] [DEBUG]    [FOO] STARTING
[2025-01-27 15:24:26.403] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
