[2025-01-27 10:12:09.625] [INFO]     [Main] Application starting...
[2025-01-27 10:13:19.455] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 10:13:19.957] [TRACE]    [Decoder] decode...
[2025-01-27 10:13:19.957] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 10:13:19.958] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:13:19.958] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Starting Timer
[2025-01-27 10:13:19.959] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 10:13:27.305] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Ending Timer: 7348
[2025-01-27 10:13:28.493] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Starting Timer
[2025-01-27 10:13:28.493] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 10:13:28.494] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 10:13:28.494] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 10:13:31.767] [TRACE]    [Decoder] decode...
[2025-01-27 10:13:31.767] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:13:31.769] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:13:31.769] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Ending Timer: 3275
[2025-01-27 10:13:31.770] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 10:13:33.299] [TRACE]    [Decoder] decode...
[2025-01-27 10:13:33.300] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:13:33.301] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:13:33.301] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Starting Timer
[2025-01-27 10:13:33.302] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 10:13:39.020] [TRACE]    [Decoder] decode...
[2025-01-27 10:13:39.020] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 10:13:39.021] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:13:39.021] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 10:13:39.022] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_SLOW
[2025-01-27 10:13:39.023] [ERROR]    [PositionTracker.listen] PROBLEMSS
[2025-01-27 10:13:39.024] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 10:13:39.025] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Ending Timer: 5724
[2025-01-27 10:13:39.025] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 10:13:39.026] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 10:13:40.164] [TRACE]    [Decoder] decode...
[2025-01-27 10:13:40.164] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 10:13:40.165] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:13:40.165] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Starting Timer
[2025-01-27 10:13:40.166] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 10:13:40.863] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Ending Timer: 699
[2025-01-27 10:13:40.864] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 10:13:41.912] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 10:13:41.912] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 10:13:41.913] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 10:13:41.913] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 10:13:46.560] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Ending Timer: 4648
[2025-01-27 10:13:47.451] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Starting Timer
[2025-01-27 10:13:47.451] [DEBUG]    [FSMController] received Digit2...53
[2025-01-27 10:13:47.452] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 10:13:47.453] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...
[2025-01-27 10:13:49.845] [TRACE]    [Timer] New Timer
[2025-01-27 10:13:49.846] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 16
[2025-01-27 10:13:49.846] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_ACTIVE
[2025-01-27 10:13:49.848] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Ending Timer: 2395
[2025-01-27 10:13:49.849] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...1
[2025-01-27 10:13:50.871] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Starting Timer
[2025-01-27 10:13:50.871] [TRACE]    [FSMController] received PULSE_LBM_OPEN...1
[2025-01-27 10:13:55.149] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 10:13:55.150] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 10:13:55.151] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_RESTING
[2025-01-27 10:13:55.152] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Ending Timer: 4280
[2025-01-27 10:13:55.153] [WARNING]  [HIER] 
durations.fst1.ingress.distanceValid.Fast:854ms
durations.fst1.ingress.distanceValid.Slow:3006ms
durations.fst1.ingress.expected.Fast:1708ms
durations.fst1.ingress.expected.Slow:6013ms
durations.fst1.ingress.expired.Fast:0ms
durations.fst1.ingress.expired.Slow:7548ms
durations.fst1.heightSensor.expected.Fast:661ms
durations.fst1.heightSensor.expected.Slow:2878ms
durations.fst1.heightSensor.expired.Fast:0ms
durations.fst1.heightSensor.expired.Slow:3475ms
durations.fst1.sorting.distanceValid.Fast:752ms
durations.fst1.sorting.distanceValid.Slow:2751ms
durations.fst1.sorting.expected.Fast:1504ms
durations.fst1.sorting.expected.Slow:5503ms
durations.fst1.sorting.expired.Fast:0ms
durations.fst1.sorting.expired.Slow:5924ms
durations.fst1.egress.expected.Fast:50ms
durations.fst1.egress.expected.Slow:100ms
durations.fst1.egress.expired.Fast:0ms
durations.fst1.egress.expired.Slow:4000ms
durations.fst2.ingress.distanceValid.Fast:0ms
durations.fst2.ingress.distanceValid.Slow:0ms
durations.fst2.ingress.expected.Fast:1567ms
durations.fst2.ingress.expected.Slow:4371ms
durations.fst2.ingress.expired.Fast:0ms
durations.fst2.ingress.expired.Slow:4848ms
durations.fst2.heightSensor.expected.Fast:589ms
durations.fst2.heightSensor.expected.Slow:2000ms
durations.fst2.heightSensor.expired.Fast:0ms
durations.fst2.heightSensor.expired.Slow:2595ms
durations.fst2.sorting.distanceValid.Fast:702ms
durations.fst2.sorting.distanceValid.Slow:1978ms
durations.fst2.sorting.expected.Fast:1404ms
durations.fst2.sorting.expected.Slow:3957ms
durations.fst2.sorting.expired.Fast:0ms
durations.fst2.sorting.expired.Slow:4480ms
[2025-01-27 10:13:55.159] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...1
[2025-01-27 10:13:56.447] [TRACE]    [FSMController] received PULSE_LBE_OPEN...1
[2025-01-27 10:14:02.715] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:02.716] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 10:14:02.717] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:02.717] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 10:14:02.718] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 10:14:02.718] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 10:14:03.078] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:03.078] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 10:14:03.079] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:03.080] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Starting Timer
[2025-01-27 10:14:03.081] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 10:14:05.431] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Ending Timer: 2352
[2025-01-27 10:14:05.838] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Starting Timer
[2025-01-27 10:14:05.838] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 10:14:05.839] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 10:14:05.839] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 10:14:06.861] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:06.862] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:14:06.862] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:06.863] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Ending Timer: 1024
[2025-01-27 10:14:06.864] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 10:14:07.358] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:07.358] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:14:07.359] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:07.359] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Starting Timer
[2025-01-27 10:14:07.360] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 10:14:09.201] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:09.201] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 10:14:09.202] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:09.202] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 10:14:09.203] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_FAST
[2025-01-27 10:14:09.204] [ERROR]    [PositionTracker.listen] PROBLEMSS
[2025-01-27 10:14:09.205] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 10:14:09.206] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Ending Timer: 1847
[2025-01-27 10:14:09.206] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 10:14:09.207] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 10:14:09.565] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:09.565] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 10:14:09.566] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:09.566] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Starting Timer
[2025-01-27 10:14:09.568] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 10:14:09.796] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Ending Timer: 230
[2025-01-27 10:14:09.796] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 10:14:10.234] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 10:14:10.235] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 10:14:10.236] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 10:14:10.236] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 10:14:12.179] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Ending Timer: 1944
[2025-01-27 10:14:12.564] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 10:14:12.564] [DEBUG]    [FSMController] received Digit2...53
[2025-01-27 10:14:12.565] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 10:14:12.566] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...
[2025-01-27 10:14:13.538] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:13.539] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 16
[2025-01-27 10:14:13.540] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_ACTIVE
[2025-01-27 10:14:13.541] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Ending Timer: 976
[2025-01-27 10:14:13.542] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...1
[2025-01-27 10:14:14.003] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Starting Timer
[2025-01-27 10:14:14.003] [TRACE]    [FSMController] received PULSE_LBM_OPEN...1
[2025-01-27 10:14:15.785] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 10:14:15.785] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 10:14:15.785] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_RESTING
[2025-01-27 10:14:15.787] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Ending Timer: 1782
[2025-01-27 10:14:15.788] [WARNING]  [HIER] 
durations.fst1.ingress.distanceValid.Fast:854ms
durations.fst1.ingress.distanceValid.Slow:3006ms
durations.fst1.ingress.expected.Fast:1708ms
durations.fst1.ingress.expected.Slow:6013ms
durations.fst1.ingress.expired.Fast:2552ms
durations.fst1.ingress.expired.Slow:7548ms
durations.fst1.heightSensor.expected.Fast:661ms
durations.fst1.heightSensor.expected.Slow:2878ms
durations.fst1.heightSensor.expired.Fast:1224ms
durations.fst1.heightSensor.expired.Slow:3475ms
durations.fst1.sorting.distanceValid.Fast:752ms
durations.fst1.sorting.distanceValid.Slow:2751ms
durations.fst1.sorting.expected.Fast:1504ms
durations.fst1.sorting.expected.Slow:5503ms
durations.fst1.sorting.expired.Fast:2047ms
durations.fst1.sorting.expired.Slow:5924ms
durations.fst1.egress.expected.Fast:50ms
durations.fst1.egress.expected.Slow:100ms
durations.fst1.egress.expired.Fast:2000ms
durations.fst1.egress.expired.Slow:4000ms
durations.fst2.ingress.distanceValid.Fast:0ms
durations.fst2.ingress.distanceValid.Slow:0ms
durations.fst2.ingress.expected.Fast:1567ms
durations.fst2.ingress.expected.Slow:4371ms
durations.fst2.ingress.expired.Fast:2144ms
durations.fst2.ingress.expired.Slow:4848ms
durations.fst2.heightSensor.expected.Fast:589ms
durations.fst2.heightSensor.expected.Slow:2000ms
durations.fst2.heightSensor.expired.Fast:1176ms
durations.fst2.heightSensor.expired.Slow:2595ms
durations.fst2.sorting.distanceValid.Fast:702ms
durations.fst2.sorting.distanceValid.Slow:1978ms
durations.fst2.sorting.expected.Fast:1404ms
durations.fst2.sorting.expected.Slow:3957ms
durations.fst2.sorting.expired.Fast:1982ms
durations.fst2.sorting.expired.Slow:4480ms
[2025-01-27 10:14:15.795] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...1
[2025-01-27 10:14:17.071] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 10:14:17.071] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_OFF
[2025-01-27 10:14:17.072] [TRACE]    [FSMController] received PULSE_LBE_OPEN...1
[2025-01-27 10:14:17.073] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 10:14:17.097] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 10:14:18.547] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:18.547] [TRACE]    [Decoder] BRS losgelassen
[2025-01-27 10:14:18.548] [TRACE]    [Decoder] BRS_LONG erkannt
[2025-01-27 10:14:18.549] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:18.549] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:18.550] [TRACE]    [Decoder] BRS gedrueckt
[2025-01-27 10:14:18.550] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:18.806] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:18.806] [TRACE]    [Decoder] BRS losgelassen
[2025-01-27 10:14:18.806] [TRACE]    [Decoder] BRS_SHORT erkannt
[2025-01-27 10:14:18.807] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:18.808] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 10:14:18.809] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:18.809] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_ON
[2025-01-27 10:14:18.809] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 10:14:18.811] [TRACE]    [Decoder] BRS losgelassen
[2025-01-27 10:14:18.811] [TRACE]    [FSMController] received PULSE_BRS_SHORT...0
[2025-01-27 10:14:18.812] [TRACE]    [Decoder] BRS_SHORT erkannt
[2025-01-27 10:14:18.812] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:18.813] [TRACE]    [FSMController] received PULSE_BRS_SHORT...0
[2025-01-27 10:14:19.145] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:19.146] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 10:14:19.146] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:19.311] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:19.311] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 10:14:19.312] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 10:14:19.313] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:19.313] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 10:14:19.314] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 10:14:19.314] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 10:14:19.315] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 10:14:19.316] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 10:14:19.317] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 10:14:19.318] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 10:14:27.393] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:27.394] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 10:14:27.394] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:27.395] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 10:14:27.396] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 10:14:27.396] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 10:14:27.397] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 10:14:27.397] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 10:14:27.785] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:27.785] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 10:14:27.785] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:27.786] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 10:14:27.787] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:27.788] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:27.789] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:27.789] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 854ms
	Pulse: 1
[2025-01-27 10:14:27.790] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1708ms
	Pulse: 2
[2025-01-27 10:14:27.792] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2552ms
	Pulse: 3
[2025-01-27 10:14:27.793] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 10:14:27.793] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 10:14:28.644] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 10:14:28.644] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 0
[2025-01-27 10:14:28.645] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 10:14:28.904] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 10:14:29.499] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 0
[2025-01-27 10:14:29.851] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 10:14:29.851] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 80%
	timeRemaining: 1450ms
	Pulse: 3
[2025-01-27 10:14:29.852] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 10:14:29.853] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 10:14:30.896] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 17
[2025-01-27 10:14:30.896] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:30.897] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:30.898] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2878ms
	Pulse: 4
[2025-01-27 10:14:30.899] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3475ms
	Pulse: 5
[2025-01-27 10:14:30.900] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 10:14:30.900] [DEBUG]    [PositionTracker.onIsValid] [FST1] HEIGHT_IS_VALID
[2025-01-27 10:14:30.901] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 10:14:30.902] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 658ms
	Pulse: 4
[2025-01-27 10:14:30.903] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1219ms
	Pulse: 5
[2025-01-27 10:14:30.904] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 10:14:30.905] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 10:14:30.905] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 10:14:30.906] [DEBUG]    [FSMController] received AverageHeight...17
[2025-01-27 10:14:30.906] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 10:14:31.560] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 0
[2025-01-27 10:14:31.869] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:31.870] [TRACE]    [Decoder] MS erkannt
[2025-01-27 10:14:31.870] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:31.871] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 10:14:31.952] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:31.953] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:14:31.953] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:31.954] [DEBUG]    [PositionTracker.sortingTypeNext] [FST1]SORTING EXPECTED PUK_A -> PUK_B
[2025-01-27 10:14:31.955] [DEBUG]    [PositionTracker] [FST1] PUK Passthrough - PUK-ID: 0PUK Type: PUK_WITH_HOLE_AND_METAL PUK AverageHeight: 17
[2025-01-27 10:14:31.955] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 10:14:31.974] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:31.974] [TRACE]    [Decoder] MS erkannt
[2025-01-27 10:14:31.975] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:31.975] [DEBUG]    [FSMController] received PULSE_MS_FALSE...0
[2025-01-27 10:14:32.062] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:32.062] [TRACE]    [Decoder] MS erkannt
[2025-01-27 10:14:32.063] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:32.063] [DEBUG]    [FSMController] received PULSE_MS_TRUE...0
[2025-01-27 10:14:32.122] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPIRED
	value: 0
[2025-01-27 10:14:32.168] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:32.168] [TRACE]    [Decoder] MS erkannt
[2025-01-27 10:14:32.169] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:32.169] [DEBUG]    [FSMController] received PULSE_MS_FALSE...0
[2025-01-27 10:14:32.445] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:32.445] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 10:14:32.446] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 10:14:32.446] [DEBUG]    [PositionTracker] [FST1] PUK between LBM_1 and LBE_1 - PUK-ID: 0 PUK Type: PUK_WITH_HOLE_AND_METAL PUK AverageHeight: 17
[2025-01-27 10:14:32.447] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:32.448] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:32.448] [TRACE]    [Timer] New Timer
[2025-01-27 10:14:32.449] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 752ms
	Pulse: 7
[2025-01-27 10:14:32.450] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1504ms
	Pulse: 8
[2025-01-27 10:14:32.451] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2047ms
	Pulse: 9
[2025-01-27 10:14:32.452] [DEBUG]    [PositionTracker.onSortingNewPuk] [FST1]
[2025-01-27 10:14:32.453] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 10:14:33.202] [ERROR]    [PositionTracker.listen] PROBLEMSS
[2025-01-27 10:14:33.202] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 10:14:33.203] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_DISTANCE_VALID
	value: 0
[2025-01-27 10:14:33.203] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 10:14:33.954] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_EGRESS_1_PUK_EXPECTED
	value: 0
[2025-01-27 10:14:34.284] [TRACE]    [Decoder] decode...
[2025-01-27 10:14:34.284] [TRACE]    [Decoder] LBE erkannt
