[2025-01-27 12:19:43.606] [INFO]     [Main] Application starting...
[2025-01-27 12:21:13.178] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:21:13.180] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:13.180] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 12:21:13.181] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 12:21:13.181] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 12:21:13.803] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:13.803] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:21:13.804] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:13.804] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Starting Timer
[2025-01-27 12:21:13.805] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 12:21:21.018] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Ending Timer: 7214
[2025-01-27 12:21:22.206] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Starting Timer
[2025-01-27 12:21:22.206] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 12:21:22.207] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 12:21:22.207] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 12:21:25.407] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:25.408] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:21:25.408] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:25.409] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Ending Timer: 3202
[2025-01-27 12:21:25.410] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 12:21:26.931] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:26.931] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:21:26.932] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:26.932] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Starting Timer
[2025-01-27 12:21:26.933] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 12:21:32.587] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:32.588] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 12:21:32.589] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:32.589] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 12:21:32.590] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_SLOW
[2025-01-27 12:21:32.591] [WARNING]  [PositionTracker.onSortingModuleResting] [FST1]
[2025-01-27 12:21:32.592] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 12:21:32.592] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Ending Timer: 5660
[2025-01-27 12:21:32.593] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 12:21:32.593] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 12:21:33.721] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:33.721] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 12:21:33.722] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:33.722] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Starting Timer
[2025-01-27 12:21:33.723] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 12:21:34.357] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Ending Timer: 636
[2025-01-27 12:21:34.358] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 12:21:35.293] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 12:21:35.293] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 12:21:35.294] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 12:21:35.294] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 12:21:39.912] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Ending Timer: 4619
[2025-01-27 12:21:40.847] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Starting Timer
[2025-01-27 12:21:40.847] [DEBUG]    [FSMController] received Digit2...53
[2025-01-27 12:21:40.848] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 12:21:40.849] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...
[2025-01-27 12:21:43.165] [TRACE]    [Timer] New Timer
[2025-01-27 12:21:43.166] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 16
[2025-01-27 12:21:43.167] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_ACTIVE
[2025-01-27 12:21:43.168] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Ending Timer: 2320
[2025-01-27 12:21:43.169] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...1
[2025-01-27 12:21:44.183] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Starting Timer
[2025-01-27 12:21:44.183] [TRACE]    [FSMController] received PULSE_LBM_OPEN...1
[2025-01-27 12:21:48.440] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 12:21:48.441] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 12:21:48.441] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_RESTING
[2025-01-27 12:21:48.443] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Ending Timer: 4258
[2025-01-27 12:21:48.444] [WARNING]  [HIER] 
durations.fst1.ingress.distanceValid.Fast:809ms
durations.fst1.ingress.distanceValid.Slow:2959ms
durations.fst1.ingress.expected.Fast:1618ms
durations.fst1.ingress.expected.Slow:5918ms
durations.fst1.ingress.expired.Fast:0ms
durations.fst1.ingress.expired.Slow:7414ms
durations.fst1.heightSensor.expected.Fast:644ms
durations.fst1.heightSensor.expected.Slow:2847ms
durations.fst1.heightSensor.expired.Fast:0ms
durations.fst1.heightSensor.expired.Slow:3402ms
durations.fst1.sorting.distanceValid.Fast:730ms
durations.fst1.sorting.distanceValid.Slow:2703ms
durations.fst1.sorting.expected.Fast:1461ms
durations.fst1.sorting.expected.Slow:5406ms
durations.fst1.sorting.expired.Fast:0ms
durations.fst1.sorting.expired.Slow:5860ms
durations.fst1.egress.expected.Fast:50ms
durations.fst1.egress.expected.Slow:100ms
durations.fst1.egress.expired.Fast:0ms
durations.fst1.egress.expired.Slow:4000ms
durations.fst2.ingress.distanceValid.Fast:0ms
durations.fst2.ingress.distanceValid.Slow:0ms
durations.fst2.ingress.expected.Fast:1557ms
durations.fst2.ingress.expected.Slow:4268ms
durations.fst2.ingress.expired.Fast:0ms
durations.fst2.ingress.expired.Slow:4819ms
durations.fst2.heightSensor.expected.Fast:591ms
durations.fst2.heightSensor.expected.Slow:1947ms
durations.fst2.heightSensor.expired.Fast:0ms
durations.fst2.heightSensor.expired.Slow:2520ms
durations.fst2.sorting.distanceValid.Fast:690ms
durations.fst2.sorting.distanceValid.Slow:1921ms
durations.fst2.sorting.expected.Fast:1381ms
durations.fst2.sorting.expected.Slow:3843ms
durations.fst2.sorting.expired.Fast:0ms
durations.fst2.sorting.expired.Slow:4458ms
[2025-01-27 12:21:48.450] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...1
[2025-01-27 12:21:51.157] [TRACE]    [FSMController] received PULSE_LBE_OPEN...1
[2025-01-27 12:21:58.383] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:58.383] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:21:58.384] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:58.384] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 12:21:58.386] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 12:21:58.386] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 12:21:58.746] [TRACE]    [Decoder] decode...
[2025-01-27 12:21:58.747] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:21:58.747] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:21:58.748] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Starting Timer
[2025-01-27 12:21:58.749] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 12:22:01.056] [TRACE]    [PositionTracker.onTimingLBF1toHS1] [FST1] Ending Timer: 2309
[2025-01-27 12:22:01.479] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Starting Timer
[2025-01-27 12:22:01.479] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 12:22:01.482] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 12:22:01.483] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 12:22:02.459] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:02.459] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:22:02.460] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:02.461] [TRACE]    [PositionTracker.onTimingHS1toLBM1] [FST1] Ending Timer: 981
[2025-01-27 12:22:02.463] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 12:22:02.942] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:02.943] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:22:02.943] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:02.944] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Starting Timer
[2025-01-27 12:22:02.945] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 12:22:04.742] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:04.742] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 12:22:04.743] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:04.743] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 12:22:04.744] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_FAST
[2025-01-27 12:22:04.745] [WARNING]  [PositionTracker.onSortingModuleResting] [FST1]
[2025-01-27 12:22:04.746] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 12:22:04.747] [TRACE]    [PositionTracker.onTimingMS1toLBE1] [FST1] Ending Timer: 1803
[2025-01-27 12:22:04.747] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 12:22:04.748] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...0
[2025-01-27 12:22:05.104] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:05.105] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 12:22:05.106] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:05.106] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Starting Timer
[2025-01-27 12:22:05.107] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 12:22:05.334] [TRACE]    [PositionTracker.onTimingLBE1toLBF2] [FST1&2] Ending Timer: 229
[2025-01-27 12:22:05.335] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 12:22:05.757] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 12:22:05.757] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 12:22:05.758] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 12:22:05.758] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 12:22:07.687] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Ending Timer: 1930
[2025-01-27 12:22:08.050] [TRACE]    [PositionTracker.onTimingLBF2toHS2] [FST2] Starting Timer
[2025-01-27 12:22:08.050] [DEBUG]    [FSMController] received Digit2...53
[2025-01-27 12:22:08.051] [DEBUG]    [FSMController] received AverageHeight...0
[2025-01-27 12:22:08.052] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...
[2025-01-27 12:22:09.031] [TRACE]    [Timer] New Timer
[2025-01-27 12:22:09.032] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 16
[2025-01-27 12:22:09.033] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_ACTIVE
[2025-01-27 12:22:09.034] [TRACE]    [PositionTracker.onTimingHS2toMS2] [FST2] Ending Timer: 984
[2025-01-27 12:22:09.035] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...1
[2025-01-27 12:22:09.494] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Starting Timer
[2025-01-27 12:22:09.494] [TRACE]    [FSMController] received PULSE_LBM_OPEN...1
[2025-01-27 12:22:11.251] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 12:22:11.251] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 12:22:11.252] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_RESTING
[2025-01-27 12:22:11.254] [TRACE]    [PositionTracker.onTimingMS2toLBE2] [FST2] Ending Timer: 1759
[2025-01-27 12:22:11.255] [WARNING]  [HIER] 
durations.fst1.ingress.distanceValid.Fast:809ms
durations.fst1.ingress.distanceValid.Slow:2959ms
durations.fst1.ingress.expected.Fast:1618ms
durations.fst1.ingress.expected.Slow:5918ms
durations.fst1.ingress.expired.Fast:2509ms
durations.fst1.ingress.expired.Slow:7414ms
durations.fst1.heightSensor.expected.Fast:644ms
durations.fst1.heightSensor.expected.Slow:2847ms
durations.fst1.heightSensor.expired.Fast:1181ms
durations.fst1.heightSensor.expired.Slow:3402ms
durations.fst1.sorting.distanceValid.Fast:730ms
durations.fst1.sorting.distanceValid.Slow:2703ms
durations.fst1.sorting.expected.Fast:1461ms
durations.fst1.sorting.expected.Slow:5406ms
durations.fst1.sorting.expired.Fast:2003ms
durations.fst1.sorting.expired.Slow:5860ms
durations.fst1.egress.expected.Fast:50ms
durations.fst1.egress.expected.Slow:100ms
durations.fst1.egress.expired.Fast:2000ms
durations.fst1.egress.expired.Slow:4000ms
durations.fst2.ingress.distanceValid.Fast:0ms
durations.fst2.ingress.distanceValid.Slow:0ms
durations.fst2.ingress.expected.Fast:1557ms
durations.fst2.ingress.expected.Slow:4268ms
durations.fst2.ingress.expired.Fast:2130ms
durations.fst2.ingress.expired.Slow:4819ms
durations.fst2.heightSensor.expected.Fast:591ms
durations.fst2.heightSensor.expected.Slow:1947ms
durations.fst2.heightSensor.expired.Fast:1184ms
durations.fst2.heightSensor.expired.Slow:2520ms
durations.fst2.sorting.distanceValid.Fast:690ms
durations.fst2.sorting.distanceValid.Slow:1921ms
durations.fst2.sorting.expected.Fast:1381ms
durations.fst2.sorting.expected.Slow:3843ms
durations.fst2.sorting.expired.Fast:1959ms
durations.fst2.sorting.expired.Slow:4458ms
[2025-01-27 12:22:11.262] [TRACE]    [FSMController] received PULSE_LBE_INTERRUPTED...1
[2025-01-27 12:22:12.429] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 12:22:12.430] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_OFF
[2025-01-27 12:22:12.431] [TRACE]    [FSMController] received PULSE_LBE_OPEN...1
[2025-01-27 12:22:12.431] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 12:22:12.556] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 12:22:14.675] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 12:22:14.675] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_ON
[2025-01-27 12:22:14.676] [TRACE]    [FSMController] received PULSE_BRS_SHORT...1
[2025-01-27 12:22:14.677] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 12:22:18.391] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:18.391] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 12:22:18.392] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:18.393] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:18.393] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 12:22:18.394] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:18.664] [TRACE]    [Decoder] decode...
[2025-01-27 12:22:18.664] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 12:22:18.665] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 12:22:18.666] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:22:18.666] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 12:22:18.667] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 12:22:18.667] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 12:22:18.669] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 12:22:18.669] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 12:22:18.670] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 12:22:18.671] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 12:25:52.582] [TRACE]    [Decoder] decode...
[2025-01-27 12:25:52.583] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:25:52.584] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:25:52.584] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 12:25:52.585] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 12:25:52.585] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 12:25:52.586] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 12:25:52.586] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 12:25:53.000] [TRACE]    [Decoder] decode...
[2025-01-27 12:25:53.001] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:25:53.001] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:25:53.002] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 12:25:53.003] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 12:25:53.004] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:53.005] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:53.005] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:53.006] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 809ms
	Pulse: 1
[2025-01-27 12:25:53.007] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1618ms
	Pulse: 2
[2025-01-27 12:25:53.008] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2509ms
	Pulse: 3
[2025-01-27 12:25:53.009] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 12:25:53.010] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 12:25:53.815] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 12:25:53.815] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 0
[2025-01-27 12:25:53.816] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 12:25:54.094] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 12:25:54.625] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 0
[2025-01-27 12:25:55.044] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 12:25:55.044] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 81%
	timeRemaining: 1395ms
	Pulse: 3
[2025-01-27 12:25:55.045] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 12:25:55.046] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 12:25:56.078] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 22
[2025-01-27 12:25:56.078] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:56.079] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:56.080] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2847ms
	Pulse: 4
[2025-01-27 12:25:56.081] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3402ms
	Pulse: 5
[2025-01-27 12:25:56.082] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 12:25:56.082] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 12:25:56.083] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 12:25:56.084] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 641ms
	Pulse: 4
[2025-01-27 12:25:56.085] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1176ms
	Pulse: 5
[2025-01-27 12:25:56.086] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 12:25:56.087] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 12:25:56.087] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 12:25:56.088] [DEBUG]    [FSMController] received AverageHeight...22
[2025-01-27 12:25:56.088] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 12:25:56.725] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 0
[2025-01-27 12:25:57.105] [TRACE]    [Decoder] decode...
[2025-01-27 12:25:57.105] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:25:57.106] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:25:57.106] [TRACE]    [Timer] Timer stopped
	Progress: 87%
	Time: 155ms
	Pulse: 5
[2025-01-27 12:25:57.108] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 0
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 22
[2025-01-27 12:25:57.109] [TRACE]    [Timer] New Timer
[2025-01-27 12:25:57.110] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 6
[2025-01-27 12:25:57.111] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_ACTIVE
[2025-01-27 12:25:57.111] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 12:25:57.112] [TRACE]    [ActuatorController] 0: Festo 1 SM Active......
[2025-01-27 12:25:57.145] [TRACE]    [Decoder] decode...
[2025-01-27 12:25:57.145] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 12:25:57.146] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:25:57.146] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 12:25:57.269] [TRACE]    [Decoder] decode...
[2025-01-27 12:25:57.270] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 12:25:57.270] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:25:57.271] [TRACE]    [Timer] Motor state unchanged, Progress: 87%
[2025-01-27 12:25:57.272] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:0PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:22PUK Average Height FST2
[2025-01-27 12:25:57.272] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 12:25:57.273] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 12:25:57.274] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 12:25:57.274] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_ON
[2025-01-27 12:25:57.275] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 12:25:57.276] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...0
[2025-01-27 12:25:57.276] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow on......
[2025-01-27 12:26:07.417] [TRACE]    [Decoder] decode...
[2025-01-27 12:26:07.417] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:26:07.418] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:26:07.418] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 12:26:07.420] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 12:26:07.420] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 12:26:07.421] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 12:26:07.422] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 12:26:07.708] [TRACE]    [Decoder] decode...
[2025-01-27 12:26:07.709] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 12:26:07.710] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 12:26:07.710] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 1 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 12:26:07.711] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 12:26:07.712] [TRACE]    [Timer] New Timer
[2025-01-27 12:26:07.712] [TRACE]    [Timer] New Timer
[2025-01-27 12:26:07.713] [TRACE]    [Timer] New Timer
[2025-01-27 12:26:07.713] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 809ms
	Pulse: 1
[2025-01-27 12:26:07.714] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1618ms
	Pulse: 2
[2025-01-27 12:26:07.715] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2509ms
	Pulse: 3
[2025-01-27 12:26:07.717] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 12:26:07.718] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
