[2025-01-27 18:42:58.483] [INFO]     [Main] Application starting...
[2025-01-27 18:49:20.541] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 18:49:20.543] [TRACE]    [FSMController] Sending pulse: PULSE_LY2_ON
[2025-01-27 18:49:20.545] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 10
[2025-01-27 18:49:20.546] [DEBUG]    [Foo] Timer start with 0s, 112000000ns
[2025-01-27 18:49:20.547] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 84%
	Time: 112ms
	Pulse: 7ms
	PulseValue: 10
[2025-01-27 18:49:20.548] [DEBUG]    [Foo] Timer start with 0s, 63000000ns
[2025-01-27 18:49:20.550] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 96%
	Time: 63ms
	Pulse: 9ms
	PulseValue: 10
[2025-01-27 18:49:20.551] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:49:20.552] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...1
[2025-01-27 18:49:20.553] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:49:20.613] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_EGRESS_1_PUK_EXPIRED
	value: 10
[2025-01-27 18:49:20.659] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 18:49:20.659] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_DISTANCE_VALID
	value: 10
[2025-01-27 18:49:20.661] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 18:49:21.066] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:21.066] [TRACE]    [Decoder] LBE erkannt
[2025-01-27 18:49:21.068] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:21.068] [DEBUG]    [PositionTracker.onEgressNewPuk] [FST1] 0010000
[2025-01-27 18:49:21.070] [DEBUG]    [PositionTracker] [FST1&2] PUK between LBE1 and LBF2 - PUK-ID: 10PUK Type: PUK_WITH_HOLEPUK AverageHeight: 25
[2025-01-27 18:49:21.071] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:21.072] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:21.073] [DEBUG]    [Foo] Timer start with 0s, 50000000ns
[2025-01-27 18:49:21.074] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 50ms
	Pulse: 10ms
	PulseValue: 10
[2025-01-27 18:49:21.076] [DEBUG]    [Foo] Timer start with 2s, 0ns
[2025-01-27 18:49:21.077] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2000ms
	Pulse: 11ms
	PulseValue: 10
[2025-01-27 18:49:21.078] [DEBUG]    [PositionTracker.onEgressNewPuk] [FST1]
[2025-01-27 18:49:21.079] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_BLINKING
[2025-01-27 18:49:21.081] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 18:49:21.124] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_2_PUK_EXPECTED
	value: 10
[2025-01-27 18:49:21.344] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...1
[2025-01-27 18:49:21.849] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST2] 0001000
[2025-01-27 18:49:21.849] [DEBUG]    [PositionTracker] [FST2] PUK between LBF_2 and HS_2 - PUK-ID: 10 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 25
[2025-01-27 18:49:21.851] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:21.852] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:21.853] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:21.854] [DEBUG]    [Foo] Timer start with 0s, 817000000ns
[2025-01-27 18:49:21.855] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 817ms
	Pulse: 20ms
	PulseValue: 10
[2025-01-27 18:49:21.856] [DEBUG]    [Foo] Timer start with 0s, 500000000ns
[2025-01-27 18:49:21.857] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 500ms
	Pulse: 12ms
	PulseValue: 10
[2025-01-27 18:49:21.859] [DEBUG]    [Foo] Timer start with 2s, 129000000ns
[2025-01-27 18:49:21.860] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2129ms
	Pulse: 13ms
	PulseValue: 10
[2025-01-27 18:49:21.862] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST2]
[2025-01-27 18:49:21.863] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 18:49:21.864] [TRACE]    [FSMController] received PULSE_LBF_OPEN...1
[2025-01-27 18:49:21.864] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 18:49:22.358] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_2_PUK_EXPECTED
	value: 10
[2025-01-27 18:49:22.672] [DEBUG]    [PositionTracker.listen] Message recieved
	code: 20
	value: 10
[2025-01-27 18:49:23.767] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 10
[2025-01-27 18:49:23.768] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 89%
	timeRemaining: 504ms
	Pulse: 13
[2025-01-27 18:49:23.770] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 18:49:23.771] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_SLOW
[2025-01-27 18:49:24.273] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_2_PUK_EXPIRED
	value: 10
[2025-01-27 18:49:24.570] [DEBUG]    [PositionTracker.onHSNewPuk] ENTRY HS [FST2]
[2025-01-27 18:49:24.571] [DEBUG]    [PositionTracker] [FST2] PUK between HS2 and MS2 - PUK-ID: 10 PUK Type: PUK_WITH_HOLE PUK AverageHeight: 25
[2025-01-27 18:49:24.572] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:24.573] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:24.574] [DEBUG]    [Foo] Timer start with 1s, 952000000ns
[2025-01-27 18:49:24.575] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 1952ms
	Pulse: 14ms
	PulseValue: 10
[2025-01-27 18:49:24.577] [DEBUG]    [Foo] Timer start with 2s, 540000000ns
[2025-01-27 18:49:24.578] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2540ms
	Pulse: 15ms
	PulseValue: 10
[2025-01-27 18:49:24.579] [DEBUG]    [PositionTracker.onHSNewPuk] [FST2]
[2025-01-27 18:49:24.580] [DEBUG]    [PositionTracker.onIsInvalid] [FST2]
[2025-01-27 18:49:24.581] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 10
[2025-01-27 18:49:24.583] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 563ms
	Pulse: 14
[2025-01-27 18:49:24.584] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1180ms
	Pulse: 15
[2025-01-27 18:49:24.586] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 18:49:24.586] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_FAST
[2025-01-27 18:49:24.588] [DEBUG]    [FSMController] received Digit2...53
[2025-01-27 18:49:24.589] [DEBUG]    [FSMController] received AverageHeight...25
[2025-01-27 18:49:24.590] [TRACE]    [FSMController] received PULSE_HS2_SAMPLING_DONE...
[2025-01-27 18:49:25.146] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_2_PUK_EXPECTED
	value: 10
[2025-01-27 18:49:25.556] [DEBUG]    [PosiTionTracher.OnIs_NOT_METAL] [FST2] Ejecting PUK TYPE: 0
[2025-01-27 18:49:25.556] [DEBUG]    [PositionTracker] [FST2] PUK Ejecting - PUK-ID:10PUK Type: PUK_WITH_HOLE PUK AverageHeight FST1: 25PUK Average Height FST2: 25
[2025-01-27 18:49:25.558] [DEBUG]    [PositionTracker.onIsNotMetal] [FST2] Ejecting
[2025-01-27 18:49:25.559] [TRACE]    [Timer] Timer stopped
	Progress: 82%
	Time: 206ms
	Pulse: 15
[2025-01-27 18:49:25.561] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 18:49:25.562] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_OFF
[2025-01-27 18:49:25.562] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 18:49:25.564] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 10
[2025-01-27 18:49:25.565] [TRACE]    [Timer] Motor state unchanged, Progress: 82%
[2025-01-27 18:49:25.566] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 18:49:25.568] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 18:49:25.569] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:49:25.570] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:49:25.571] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:49:25.572] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 18:49:25.573] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:49:25.574] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_ON
[2025-01-27 18:49:25.576] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 1 HZ
[2025-01-27 18:49:25.577] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_BLINKING
[2025-01-27 18:49:25.577] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(1000Hz)...
[2025-01-27 18:49:25.580] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...1
[2025-01-27 18:49:26.570] [TRACE]    [FSMController] received PULSE_LBM_OPEN...1
[2025-01-27 18:49:29.105] [TRACE]    [FSMController] Sending pulse: PULSE_LY2_OFF
[2025-01-27 18:49:29.105] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 18:49:29.108] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_ON
[2025-01-27 18:49:29.109] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_BLINKING
[2025-01-27 18:49:29.111] [TRACE]    [FSMController] received PULSE_LBR_OPEN...1
[2025-01-27 18:49:30.270] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:30.270] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 18:49:30.271] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:30.272] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_ON
[2025-01-27 18:49:30.273] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_ON
[2025-01-27 18:49:30.274] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED ON
[2025-01-27 18:49:30.275] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_OFF
[2025-01-27 18:49:30.276] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 on......
[2025-01-27 18:49:30.277] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_BLINKING 0.5 HZ
[2025-01-27 18:49:30.278] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow off...
[2025-01-27 18:49:30.279] [TRACE]    [FSMController] received PULSE_LBR_OPEN...0
[2025-01-27 18:49:30.279] [TRACE]    [ActuatorController] 0: Festo 1 LED Red blinking(2000Hz)...
[2025-01-27 18:49:30.589] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:49:31.508] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_OFF
[2025-01-27 18:49:31.508] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 18:49:31.511] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_OFF
[2025-01-27 18:49:31.512] [TRACE]    [Timer] Motor state unchanged, Progress: 82%
[2025-01-27 18:49:31.513] [DEBUG]    [PositionTracker]  PUK between HS2 and LBM2 Removed PUK-ID:10PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:25PUK Average Height FST225
[2025-01-27 18:49:31.514] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_ON
[2025-01-27 18:49:31.516] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 18:49:31.518] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_BLINKING
[2025-01-27 18:49:31.519] [TRACE]    [FSMController] received PULSE_BGR_SHORT...1
[2025-01-27 18:49:32.433] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 18:49:32.434] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_OFF
[2025-01-27 18:49:32.436] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_ON
[2025-01-27 18:49:32.438] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_OFF
[2025-01-27 18:49:32.439] [TRACE]    [FSMController] received PULSE_BGR_SHORT...1
[2025-01-27 18:49:33.453] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:33.454] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 18:49:33.455] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:33.704] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:33.704] [TRACE]    [Decoder] BGR losgelassen
[2025-01-27 18:49:33.706] [TRACE]    [Decoder] BGR_SHORT erkannt
[2025-01-27 18:49:33.707] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:33.707] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 18:49:33.708] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_OFF
[2025-01-27 18:49:33.709] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 18:49:33.711] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 18:49:33.711] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 off......
[2025-01-27 18:49:33.713] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 18:49:33.713] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 18:49:33.714] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_OFF
[2025-01-27 18:49:33.715] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 18:49:33.716] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 18:49:33.717] [TRACE]    [ActuatorController] 0: Festo 1 LED Red off...
[2025-01-27 18:49:34.594] [TRACE]    [ActuatorController] red blinking stopped......
[2025-01-27 18:49:34.713] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:34.714] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 18:49:34.714] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:34.931] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:34.932] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 18:49:34.933] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 18:49:34.935] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:34.935] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:49:34.937] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 18:49:34.937] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:49:35.772] [TRACE]    [FSMController] received PULSE_BGS_LONG...1
[2025-01-27 18:49:35.918] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 18:49:35.919] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_BLINKING
[2025-01-27 18:49:35.921] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 18:49:35.923] [TRACE]    [FSMController] received PULSE_BGS_SHORT...1
[2025-01-27 18:49:39.095] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:39.095] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:49:39.097] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:39.097] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:49:39.099] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:49:39.099] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:49:39.101] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 18:49:39.101] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 18:49:39.395] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:39.395] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:49:39.397] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:39.397] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 18:49:39.399] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 11 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 18:49:39.400] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:39.401] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:39.402] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:39.403] [DEBUG]    [Foo] Timer start with 0s, 817000000ns
[2025-01-27 18:49:39.404] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 817ms
	Pulse: 1ms
	PulseValue: 11
[2025-01-27 18:49:39.405] [DEBUG]    [Foo] Timer start with 1s, 634000000ns
[2025-01-27 18:49:39.406] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1634ms
	Pulse: 2ms
	PulseValue: 11
[2025-01-27 18:49:39.408] [DEBUG]    [Foo] Timer start with 2s, 518000000ns
[2025-01-27 18:49:39.409] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2518ms
	Pulse: 3ms
	PulseValue: 11
[2025-01-27 18:49:39.411] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 18:49:39.412] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 18:49:40.221] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:49:40.221] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 11
[2025-01-27 18:49:40.223] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:49:40.608] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 18:49:41.041] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 11
[2025-01-27 18:49:41.421] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 11
[2025-01-27 18:49:41.421] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 80%
	timeRemaining: 1487ms
	Pulse: 3
[2025-01-27 18:49:41.423] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 18:49:41.424] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 18:49:42.466] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 11 PUK Type: UNKNOWN PUK AverageHeight: 23
[2025-01-27 18:49:42.466] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:42.468] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:42.469] [DEBUG]    [Foo] Timer start with 2s, 806000000ns
[2025-01-27 18:49:42.470] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2806ms
	Pulse: 4ms
	PulseValue: 11
[2025-01-27 18:49:42.471] [DEBUG]    [Foo] Timer start with 3s, 362000000ns
[2025-01-27 18:49:42.472] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3362ms
	Pulse: 5ms
	PulseValue: 11
[2025-01-27 18:49:42.474] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 18:49:42.475] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 18:49:42.476] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 11
[2025-01-27 18:49:42.477] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 616ms
	Pulse: 4
[2025-01-27 18:49:42.479] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1181ms
	Pulse: 5
[2025-01-27 18:49:42.480] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:49:42.482] [DEBUG]    [FSMController] received Digit1...59
[2025-01-27 18:49:42.482] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:49:42.483] [DEBUG]    [FSMController] received AverageHeight...23
[2025-01-27 18:49:42.484] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 18:49:43.093] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 11
[2025-01-27 18:49:43.493] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:43.493] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:49:43.495] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:43.495] [TRACE]    [Timer] Timer stopped
	Progress: 86%
	Time: 166ms
	Pulse: 5
[2025-01-27 18:49:43.497] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 11
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 23
[2025-01-27 18:49:43.498] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:43.500] [DEBUG]    [Foo] Timer start with 180s, 0ns
[2025-01-27 18:49:43.501] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 6ms
	PulseValue: 0
[2025-01-27 18:49:43.502] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_ACTIVE
[2025-01-27 18:49:43.504] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 18:49:43.504] [TRACE]    [ActuatorController] 0: Festo 1 SM Active......
[2025-01-27 18:49:43.540] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:43.540] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 18:49:43.541] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:43.542] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 18:49:43.675] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:43.676] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 18:49:43.677] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:43.678] [TRACE]    [Timer] Motor state unchanged, Progress: 86%
[2025-01-27 18:49:43.679] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:11PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:23PUK Average Height FST2:25
[2025-01-27 18:49:43.680] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 18:49:43.682] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 18:49:43.682] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 18:49:43.684] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_ON
[2025-01-27 18:49:43.684] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 18:49:43.685] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...0
[2025-01-27 18:49:43.686] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow on......
[2025-01-27 18:49:46.029] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:46.030] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:49:46.031] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:46.032] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 18:49:46.033] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:49:46.034] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 18:49:46.035] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 18:49:46.036] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 18:49:46.319] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:46.319] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:49:46.319] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 18:49:46.321] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 18:49:46.322] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 12 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 18:49:46.324] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:46.325] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:46.326] [TRACE]    [Timer] New Timer
[2025-01-27 18:49:46.326] [DEBUG]    [Foo] Timer start with 0s, 817000000ns
[2025-01-27 18:49:46.327] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 817ms
	Pulse: 1ms
	PulseValue: 12
[2025-01-27 18:49:46.329] [DEBUG]    [Foo] Timer start with 1s, 634000000ns
[2025-01-27 18:49:46.330] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1634ms
	Pulse: 2ms
	PulseValue: 12
[2025-01-27 18:49:46.332] [DEBUG]    [Foo] Timer start with 2s, 518000000ns
[2025-01-27 18:49:46.333] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2518ms
	Pulse: 3ms
	PulseValue: 12
[2025-01-27 18:49:46.334] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 18:49:46.335] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 18:49:47.145] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 18:49:47.145] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 12
[2025-01-27 18:49:47.147] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 18:49:47.543] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 18:49:47.795] [TRACE]    [Decoder] decode...
[2025-01-27 18:49:47.795] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 18:49:47.796] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
